file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F167.xlsx,313.0632856184596,10.838950273416732,241.45242457920293,367908.6492990237,294.7632303215049,208.93186863916475,97.41211041830412,195.55664271945264,292.9687531377568,1
F168.xlsx,233.26947826241567,10.00177547757582,127.7629973135098,233493.47276778048,324.47352464214447,215.8342100576554,97.41211041830412,292.9687531377568,195.55664271945264,1
F169.xlsx,382.0017578656623,13.959707682689151,384.1479378609697,593496.9108582778,270.37810768317274,202.7977972984141,97.41211041830412,195.55664271945264,98.14453230114852,1
F17.xlsx,942.1583173440652,10.528868394349358,2287.813197249872,2458637.0235882853,300.7961717835376,228.51246811050544,98.14453230114852,147.21679845172278,49.07226615057426,1
F170.xlsx,821.4966974279062,29.019900936165715,2372.916694251518,3295448.1282113,259.7385855196509,197.3206023450949,97.41211041830412,195.55664271945264,98.14453230114852,1
F171.xlsx,622.8934880487798,21.30921176502596,1306.9617128066927,1805070.324324749,268.47764585021736,200.68996019302463,97.41211041830412,195.55664271945264,98.14453230114852,1
F172.xlsx,250.638322663282,12.190108143138602,310.3638567441719,470436.6581177257,267.25929947733385,208.26376374352657,98.14453230114852,0.0,97.41211041830412,1
F173.xlsx,661.4233795766609,12.596986088390956,768.9487059404709,950823.5835628756,253.06977569218287,218.44856318755475,0.0,98.14453230114852,97.41211041830412,1
F174.xlsx,2112.276469942572,14.29780626966958,5598.241139712156,5947735.113933088,160.68706103201518,202.2953041282749,0.0,0.7324218828443919,1.4648437656887838,2
F175.xlsx,492.048009466202,17.369730225923153,762.0426308418023,1090343.9129372295,279.5770206022104,213.49000142247257,98.14453230114852,97.41211041830412,0.0,1
F176.xlsx,477.5272062270216,16.675484790908328,992.7292153810112,1302571.0336026466,212.2975465154063,197.10787594303537,98.14453230114852,97.41211041830412,0.7324218828443919,2
F177.xlsx,2233.394422912901,50.02283263843176,22146.303586062328,25264802.055515755,139.85271179579087,193.38810978185825,0.7324218828443919,0.0,1.4648437656887838,2
F178.xlsx,1449.6388688105526,30.98909745056695,4660.169452891951,5761005.954035004,222.3604772782936,202.0047484024548,0.0,98.14453230114852,97.41211041830412,2
